Player,Club,Price,Mins,Starts,A,CS,GC,Y,R,Saves,Bonus,Pts,Mins/Save,Mins/Pts,Pts/Price,ffs_2008_09_category,source_url,outside_pl_2007_08_flag,carrier_player_name,carrier_status,G
Neville,MUN,6.0,3238,0.0,0,0.0,0.0,0.0,0,,0,0,,90.0,0.0,DEF,https://www.fantasyfootballscout.co.uk/fantasy-premier-league-defenders,False,Neville,QUARANTINE_GARY_NEVILLE_CORRUPT_ROW,0.0
